07/10/2018,634095b2-c739-4789-8de9-02aeffa503dd,GB,58.96,PayPal
07/11/2018,1b85072b-3a54-4bfe-b49e-25d0022a223d,GB,60.9,PayPal
07/11/2018,dcb12c58-b747-469e-9510-f4f0c2ea0517,US,44.09,PayPal
7/12/2018,6a0aa3d6-aef0-45a7-a4d3-7cd8d0a49247,DE,50,Google play
7/19/2018,f7ba30a3-e026-4f49-a619-e8e6c5e6b38d,DE,50,PayPal
7/19/2018,f63ad73a-a5cd-4175-bf49-6713fc1ec0f5,DE,50,PayPal
7/23/2018,71235368-b3f1-4901-a705-d95196fb726e,GB,58.6,PayPal
7/23/2018,1d2284da-0838-4316-8e7b-65880e3516f6,GB,58.6,PayPal
7/25/2018,b28765bb-10c1-44ed-92a7-a0a563a63657,US,44.22,PayPal
7/30/2018,a7cc1fe5-abc4-4848-95cf-96fec152fd0d,AU,33.23,PayPal
7/30/2018,384c88d0-50be-4494-978f-f1f62c804fc6 ,GB,58.53,PayPal
8/9/2018,19e710a8-48fa-42e9-b6e2-de6429355277,GB,58,PayPal
8/9/2018,bfda4a04-8e55-4e70-81f5-69ee944bf5ae,GB,58,PayPal
8/17/2018,33fcb112-df7c-4217-9c29-042fe99d905f,GB,58.28,PayPal
8/17/2018,22bfe4f0-ae9d-46f5-ba83-f6f791e8ea45 ,GB,58.28,PayPal
8/17/2018,daf36c21-8906-4acb-97fe-520f54d5cc00,US,45.47,PayPal
8/17/2018,a9f29c95-98b3-4b27-801c-1f4169d1fda6,DE,50,PayPal
8/20/2018,3817a62d-514b-4982-9f01-c71cc132f65f,GB,58.19,PayPal
8/20/2018,bccf1652-c2fb-48f0-b7ae-25e1ef0d5c63,PL,50,PayPal
8/20/2018,2a2000d1-11a1-4961-a1f7-62e1bd660f57,GB,58.19,PayPal
8/20/2018,b117ec96-f315-4d49-8d24-5be609c2c561,GB,58.19,paypal
8/20/2018,1d2284da-0838-4316-8e7b-65880e3516f6,GB,58.19,PayPal
8/21/2018,b4db3bd2-c6c6-45e2-8ac5-00e13af6d7e5,GB,18.31,PayPal
8/21/2018,a79b7415-654b-4a71-8593-3f724ba9e17c,DE,50,PayPal
8/22/2018,58b68abd-fc8a-42a6-871b-19ce4c8fa9e8,GB,58.19,Amazon
8/22/2018,87e9ffbd-476f-439b-b3eb-919c32ae45b1,GB,60.58,PayPal
8/22/2018,9ab3bb69-a95f-4468-938b-43525308bcbb,GB,60.58,PayPal
8/22/2018,b4db3bd2-c6c6-45e2-8ac5-00e13af6d7e5,GB,18.35,PayPal
8/27/2018,aeae5677-8a2a-4439-a5c1-28a915115c77,GB,59.94,PayPal
8/27/2018,5f3a79f7-bf50-4ab9-8d52-f69098144efa,US,46.23,PayPal
8/29/2018,61ebaf16-3001-4e97-9ea3-c7f556464e03,GB,59.74,PayPal
8/29/2018,efd9cd39-d3b2-4697-a0eb-3c9316abb858,GB,59.74,PayPal
8/29/2018,7eaf6837-223a-48d1-8e60-bc9d4af443a9,GB,59.74,PayPal
8/29/2018,71235368-b3f1-4901-a705-d95196fb726e,GB,59.74,PayPal
8/29/2018,dda14264-c41f-4ea2-8dec-3c4bc2948997,GB,59.74,PayPal
8/31/2018,e1e1ada5-d185-45fd-9081-af5bfcc9f2f6,GB,60.35,PayPal
8/31/2018,c100c416-799a-4a29-8f1f-a497f4b31b8a,GB,60.35,PayPal
8/31/2018,90081ade-4af5-427f-863e-e8496837d89c,GB,60.35,PayPal
9/6/2018,b07be82d-4058-4a0b-b954-86e7d140373e,FR,52,PayPal
9/7/2018,7c247414-ac23-4418-975f-ab6bdfbd0a05,US,46.42,PayPal
9/14/2018,93dac6e5-05c1-4598-8095-5098193da1fb,GB,60.88,PayPal
9/14/2018,f66b0c2d-8b0d-4d3a-9582-c1822ad10e25,DE,50,PayPal
9/17/2018,a8664211-94ba-45b2-b72b-c0293e81ebc8,GB,60.87,PayPal
9/17/2018,0c9dcd3c-6f00-49ef-8c4e-69500e246391,DE,50,PayPal
9/18/2018,3a12119b-78ed-4a80-996b-0db152469a0e,UK,59.85,PayPal
9/19/2018,b46b963a-fdbd-4f36-a04e-f813cc11a86e,US,19.56,PayPal
9/19/2018,14605a32-1c21-4da1-8603-501dc38a3fee,US,46.23,PayPal
9/20/2018,f35ec61b-86cf-47d2-ac10-4fb1488b0ac9,US,46.25,PayPal
9/25/2018,8e95965a-a8f5-496e-9a5a-c499cb10b9c9,DE,50,PayPal
9/25/2018,f7eed288-b338-4835-aee6-1e381eab1877,US,18.56,PayPal
9/25/2018,15473ccb-e3f6-40de-bc9a-d9b927eb3d86,US,18.56,PayPal
9/26/2018,1d584f0f-b052-4b77-83d4-21239cdae346,US,14.13,PayPal
9/26/2018,bf676550-407f-44b2-9714-b1543aa92102,US,14.13,PayPal
9/26/2018,a600c331-aa94-4281-aa1b-c699a28179d8,US,18.55,PayPal
9/28/2018,5a69542a-8995-4f50-bbfd-f5414a3b76bc,AT,50,PayPal
9/28/2018,1d627dd0-7a4a-4bd1-a792-2d727b9c8591,US,18.66,PayPal
10/1/2018,abc69af0-9b37-49ee-ad99-1876b7a0ec49,US,18.8,PayPal
10/1/2018,e3175206-1be9-4061-a19d-93c136d50881,US,18.8,PayPal
10/4/2018,64f43b59-3e1b-4031-ad59-5a1310534837,US,18.9,PayPal
10/4/2018,4536a68e-b05f-414d-96ee-825c94400b0e,DE,50,PayPal
10/4/2018,9199d8db-21cd-41f2-9929-424679b4fd1d,US,46.8,PayPal
10/8/2018,f6af7d9d-9d50-49aa-a1bc-4a7069b63fd4,US,"46,92",PayPal
10/9/2018,152396ff-fcad-41b3-b5f9-32411c05f373,US,18.99,PayPal
10/9/2018,6b854eb1-6e94-4d0b-9c19-e03b5cc82686,US,47.03,PayPal
10/11/2018,5438ac81-3be1-427d-a153-42420b257719,US,46.95,PayPal
10/11/2018,2863fd71-756b-433a-8419-9ec7d8912c5d,US,46.95,PayPal
10/15/2018,c921ce91-db9b-41db-ae22-1b8d89b6a033,US,46.72,PayPal
10/15/2018,6cdde84f-e12a-47eb-bf36-5db65d57db4c,GB,61.94,PayPal
10/24/2018,ef7986d0-a975-44bc-bca7-2146a02cdd3a,US,19,PayPal
10/24/2018,e602144c-1eee-4aa0-a46a-746395108b4b,US,47,PayPal
10/24/2018,9e8825b6-40d7-47b4-89b5-fcafed370e5a,US,20,PayPal
10/24/2018,263a4e9c-54ba-48eb-9782-1c547141c5e6,US,19,PayPal
10/24/2018,0ab63661-123b-4ab0-865f-c6bec58bb11d,GB,61,PayPal
10/25/2018,49a28c2a-9c9c-427c-9d2b-28f7672f307b,US,19,PayPal
10/28/2018,ddeb2d83-e372-490c-9c44-9ca18eeb85f9,US,19,PayPal
10/28/2018,292412c8-d3c2-4ac4-8481-d24135da9a17,US,19,PayPal
10/30/2018,9644087e-aafd-42ab-955c-fcab37a2b404,US,28,PayPal
10/30/2018,79f57e02-f210-42cb-99af-d4905133c6e2,US,19.16,PayPal
10/30/2018,23644e6f-72c2-4947-8669-c09d96ac6699,US,14.6,PayPal
2/11/2018,d846e6cc-b14e-46f0-a85a-f2f42c94ad1f,US,19.16,PayPal
4/11/2018,c425a19e-6faa-4c1e-bb08-d6843bc255c1,GB,56,PayPal
4/11/2018,eb10e2f6-8556-467e-88e9-dfde4bcbf86f,US,43,PayPal
5/11/2018,32f70dbc-3eea-47a7-ac05-460f6e257278,AU,20.41,PayPal
7/11/2018,69351c12-4f08-4250-a5bd-48b07b2431db,US,19.11,PayPal
7/11/2018,d2f3a674-0418-438b-8361-074eac356bbc,US,14.56,PayPal
7/11/2018,42b71ed7-43d5-4ed1-a059-72f143e066c1,US,19.11,PayPal
9/11/2018,ac6da9b5-45d7-4a10-b32f-df04eac344b5,US,46.56,PayPal
12/11/2018,33244bb8-1762-4d9f-acc7-e6a62e755ff0,US,28.4,PayPal
12/11/2018,159bda75-a641-4556-9724-3007a46538bb,US,19.24,PayPal
12/11/2018,3c40be79-c9b5-4193-92b0-7a5858c9c1c8,GB,61.1,PayPal
12/11/2018,dc1f301e-073b-4ffc-85a0-f393550f3cbf,US,28.4,PayPal
12/11/2018,0e0a8d49-2d81-4b1a-97d8-5f8a04ca555d,US,19.24,PayPal
13/11/2018,90be2137-398a-4677-8306-ddb5f057d7fe,FR,50,PayPal
15/11/2018,75237800-a1c8-458a-b97c-a2b847e9fb80,US,19.32,PayPal
